"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",9.04,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",10.01,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",11.61,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",13.27,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",12.88,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",18.48,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",16.27,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",17.22,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",17.77,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",18.76,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",16.67,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",17.48,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",18.53,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",18.08,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",16.52,
"BRA","MRIUNITS","TOT","1000000HAB","A","2006",3.11,
"BRA","MRIUNITS","TOT","1000000HAB","A","2007",3.33,
"BRA","MRIUNITS","TOT","1000000HAB","A","2008",3.81,
"BRA","MRIUNITS","TOT","1000000HAB","A","2009",4.71,
"BRA","MRIUNITS","TOT","1000000HAB","A","2010",5.36,
"BRA","MRIUNITS","TOT","1000000HAB","A","2011",6.04,
"BRA","MRIUNITS","TOT","1000000HAB","A","2012",6.79,
"CHL","MRIUNITS","TOT","1000000HAB","A","2011",4.11,
"CHL","MRIUNITS","TOT","1000000HAB","A","2012",4.41,
"CHL","MRIUNITS","TOT","1000000HAB","A","2013",6.59,"B"
"CHL","MRIUNITS","TOT","1000000HAB","A","2014",9.44,
"CHL","MRIUNITS","TOT","1000000HAB","A","2017",12.27,
"CHL","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",2.32,
"CHL","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",2.47,
"CHL","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",2.84,"B"
"CHL","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",1.8,
"CHL","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",1.95,
"CHL","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",3.75,"B"
"EST","MRIUNITS","TOT","1000000HAB","A","2005",2.21,
"EST","MRIUNITS","TOT","1000000HAB","A","2006",3.71,
"EST","MRIUNITS","TOT","1000000HAB","A","2007",5.97,
"EST","MRIUNITS","TOT","1000000HAB","A","2008",8.23,
"EST","MRIUNITS","TOT","1000000HAB","A","2009",7.49,
"EST","MRIUNITS","TOT","1000000HAB","A","2010",8.26,
"EST","MRIUNITS","TOT","1000000HAB","A","2011",9.79,
"EST","MRIUNITS","TOT","1000000HAB","A","2012",9.83,
"EST","MRIUNITS","TOT","1000000HAB","A","2013",11.38,
"EST","MRIUNITS","TOT","1000000HAB","A","2014",11.41,
"EST","MRIUNITS","TOT","1000000HAB","A","2015",12.16,
"EST","MRIUNITS","TOT","1000000HAB","A","2016",13.68,
"EST","MRIUNITS","TOT","1000000HAB","A","2017",13.66,
"EST","MRIUNITS","TOT","1000000HAB","A","2018",13.62,
"EST","MRIUNITS","TOT","1000000HAB","A","2019",14.32,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",2.23,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",2.98,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",5.98,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",5.25,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",4.51,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.01,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",3.02,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",3.03,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",3.04,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",3.04,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",3.04,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",2.28,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",2.27,
"EST","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",3.01,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",2.21,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",1.48,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",2.98,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",2.24,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",2.25,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",3.76,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",6.78,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",6.8,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",8.35,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",8.37,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",9.12,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",10.64,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",11.39,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",11.35,
"EST","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",11.3,
"ISR","MRIUNITS","TOT","1000000HAB","A","1995",0.9,
"ISR","MRIUNITS","TOT","1000000HAB","A","1996",1.06,
"ISR","MRIUNITS","TOT","1000000HAB","A","1997",1.37,
"ISR","MRIUNITS","TOT","1000000HAB","A","1998",1.51,
"ISR","MRIUNITS","TOT","1000000HAB","A","1999",1.47,
"ISR","MRIUNITS","TOT","1000000HAB","A","2000",1.43,
"ISR","MRIUNITS","TOT","1000000HAB","A","2001",1.4,
"ISR","MRIUNITS","TOT","1000000HAB","A","2002",1.37,
"ISR","MRIUNITS","TOT","1000000HAB","A","2003",1.64,
"ISR","MRIUNITS","TOT","1000000HAB","A","2004",1.62,
"ISR","MRIUNITS","TOT","1000000HAB","A","2005",1.73,
"ISR","MRIUNITS","TOT","1000000HAB","A","2006",1.84,
"ISR","MRIUNITS","TOT","1000000HAB","A","2007",2.23,
"ISR","MRIUNITS","TOT","1000000HAB","A","2008",2.33,
"ISR","MRIUNITS","TOT","1000000HAB","A","2009",2.27,
"ISR","MRIUNITS","TOT","1000000HAB","A","2010",2.23,
"ISR","MRIUNITS","TOT","1000000HAB","A","2011",2.7,
"ISR","MRIUNITS","TOT","1000000HAB","A","2012",3.29,
"ISR","MRIUNITS","TOT","1000000HAB","A","2013",3.47,
"ISR","MRIUNITS","TOT","1000000HAB","A","2014",4.02,
"ISR","MRIUNITS","TOT","1000000HAB","A","2015",4.06,
"ISR","MRIUNITS","TOT","1000000HAB","A","2016",4.91,
"ISR","MRIUNITS","TOT","1000000HAB","A","2017",5.16,
"ISR","MRIUNITS","TOT","1000000HAB","A","2018",5.18,
"ISR","MRIUNITS","TOT","1000000HAB","A","2019",5.08,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","1995",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","1996",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","1997",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","1998",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","1999",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0.14,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",0.14,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",0.14,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",0.13,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",0.13,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",0.13,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",0.13,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",0.25,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",0.49,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",0.48,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",0.47,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",0.46,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",0.45,
"ISR","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",0.44,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","1995",0.9,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","1996",1.06,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",1.37,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",1.51,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",1.47,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",1.43,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",1.4,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",1.37,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",1.64,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",1.62,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",1.73,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",1.7,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",2.09,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",2.19,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",2.14,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",2.1,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",2.58,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",3.16,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",3.23,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",3.53,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",3.58,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",4.45,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",4.71,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",4.73,
"ISR","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",4.64,
"RUS","MRIUNITS","TOT","1000000HAB","A","1993",0.92,
"RUS","MRIUNITS","TOT","1000000HAB","A","1994",0.77,
"RUS","MRIUNITS","TOT","1000000HAB","A","1995",0.61,
"RUS","MRIUNITS","TOT","1000000HAB","A","1996",0.7,
"RUS","MRIUNITS","TOT","1000000HAB","A","1997",0.85,
"RUS","MRIUNITS","TOT","1000000HAB","A","1998",0.74,
"RUS","MRIUNITS","TOT","1000000HAB","A","1999",0.88,
"RUS","MRIUNITS","TOT","1000000HAB","A","2000",1.13,
"RUS","MRIUNITS","TOT","1000000HAB","A","2001",1.11,
"RUS","MRIUNITS","TOT","1000000HAB","A","2002",1.31,
"RUS","MRIUNITS","TOT","1000000HAB","A","2003",1.39,
"RUS","MRIUNITS","TOT","1000000HAB","A","2004",1.36,
"RUS","MRIUNITS","TOT","1000000HAB","A","2005",1.54,
"RUS","MRIUNITS","TOT","1000000HAB","A","2006",2.12,
"RUS","MRIUNITS","TOT","1000000HAB","A","2007",2.02,
"RUS","MRIUNITS","TOT","1000000HAB","A","2008",2.27,
"RUS","MRIUNITS","TOT","1000000HAB","A","2009",2.52,
"RUS","MRIUNITS","TOT","1000000HAB","A","2010",2.51,
"RUS","MRIUNITS","TOT","1000000HAB","A","2011",2.62,
"RUS","MRIUNITS","TOT","1000000HAB","A","2012",4.17,
"RUS","MRIUNITS","TOT","1000000HAB","A","2013",3.99,
"RUS","MRIUNITS","TOT","1000000HAB","A","2014",4.44,"B"
"RUS","MRIUNITS","TOT","1000000HAB","A","2015",4.65,
"RUS","MRIUNITS","TOT","1000000HAB","A","2016",4.52,
"RUS","MRIUNITS","TOT","1000000HAB","A","2017",4.6,
"RUS","MRIUNITS","TOT","1000000HAB","A","2018",4.84,
"RUS","MRIUNITS","TOT","1000000HAB","A","2019",5.1,
"SVN","MRIUNITS","TOT","1000000HAB","A","2002",3.01,
"SVN","MRIUNITS","TOT","1000000HAB","A","2006",6.48,
"SVN","MRIUNITS","TOT","1000000HAB","A","2008",6.43,
"SVN","MRIUNITS","TOT","1000000HAB","A","2009",7.35,
"SVN","MRIUNITS","TOT","1000000HAB","A","2010",7.81,
"SVN","MRIUNITS","TOT","1000000HAB","A","2011",8.77,
"SVN","MRIUNITS","TOT","1000000HAB","A","2012",8.75,
"SVN","MRIUNITS","TOT","1000000HAB","A","2013",9.22,
"SVN","MRIUNITS","TOT","1000000HAB","A","2014",9.21,
"SVN","MRIUNITS","TOT","1000000HAB","A","2015",9.21,
"SVN","MRIUNITS","TOT","1000000HAB","A","2016",11.14,
"SVN","MRIUNITS","TOT","1000000HAB","A","2017",11.61,
"SVN","MRIUNITS","TOT","1000000HAB","A","2018",12.05,
"SVN","MRIUNITS","TOT","1000000HAB","A","2019",12.45,
"SVN","MRIUNITS","TOT","1000000HAB","A","2020",13.36,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",1,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",2.49,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",2.47,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",2.45,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",2.44,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",2.44,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",2.43,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",2.43,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",2.42,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",2.42,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",3.39,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",3.39,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",3.86,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",4.31,
"SVN","MRIUNITS","INAMBULATORY","1000000HAB","A","2020",4.29,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",2.01,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",3.99,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",3.96,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",4.9,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",5.37,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",6.33,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",6.32,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",6.8,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",6.79,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",6.78,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",7.75,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",8.23,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",8.2,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",8.14,
"SVN","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",9.07,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0.01,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",0,
"MEX","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",0.02,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",1.13,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",1.15,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",1.21,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",1.43,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",1.47,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",1.8,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",1.95,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",2.02,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",2.08,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",2.08,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",2.28,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",2.34,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",2.54,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",2.64,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",2.55,
"MEX","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",2.88,
"LVA","MRIUNITS","TOT","1000000HAB","A","2003",1.31,
"LVA","MRIUNITS","TOT","1000000HAB","A","2004",0.88,
"LVA","MRIUNITS","TOT","1000000HAB","A","2005",2.68,
"LVA","MRIUNITS","TOT","1000000HAB","A","2006",2.7,
"LVA","MRIUNITS","TOT","1000000HAB","A","2007",5,
"LVA","MRIUNITS","TOT","1000000HAB","A","2008",6.89,
"LVA","MRIUNITS","TOT","1000000HAB","A","2009",7.47,
"LVA","MRIUNITS","TOT","1000000HAB","A","2010",8.1,
"LVA","MRIUNITS","TOT","1000000HAB","A","2011",9.22,
"LVA","MRIUNITS","TOT","1000000HAB","A","2012",9.83,
"LVA","MRIUNITS","TOT","1000000HAB","A","2013",10.43,
"LVA","MRIUNITS","TOT","1000000HAB","A","2014",12.54,
"LVA","MRIUNITS","TOT","1000000HAB","A","2015",12.64,
"LVA","MRIUNITS","TOT","1000000HAB","A","2016",13.78,
"LVA","MRIUNITS","TOT","1000000HAB","A","2017",13.9,
"LVA","MRIUNITS","TOT","1000000HAB","A","2018",13.49,
"LVA","MRIUNITS","TOT","1000000HAB","A","2019",15.15,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0.89,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",1.82,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",2.3,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",3.27,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3.81,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",4.37,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",4.92,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",4.97,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",6.52,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",7.08,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",7.65,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",8.24,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",8.3,
"LVA","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",8.88,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",1.31,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",0.88,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",1.79,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",2.7,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",3.18,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",4.59,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",4.2,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",4.29,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",4.86,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",4.92,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",5.47,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",6.02,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",5.56,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",6.12,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",5.66,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",5.19,
"LVA","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",6.27,
"LTU","MRIUNITS","TOT","1000000HAB","A","2000",0.29,
"LTU","MRIUNITS","TOT","1000000HAB","A","2001",0.86,
"LTU","MRIUNITS","TOT","1000000HAB","A","2002",0.87,
"LTU","MRIUNITS","TOT","1000000HAB","A","2003",0.88,
"LTU","MRIUNITS","TOT","1000000HAB","A","2004",1.18,
"LTU","MRIUNITS","TOT","1000000HAB","A","2005",1.5,
"LTU","MRIUNITS","TOT","1000000HAB","A","2006",3.06,
"LTU","MRIUNITS","TOT","1000000HAB","A","2007",3.4,
"LTU","MRIUNITS","TOT","1000000HAB","A","2008",4.38,
"LTU","MRIUNITS","TOT","1000000HAB","A","2009",5.37,
"LTU","MRIUNITS","TOT","1000000HAB","A","2010",4.84,
"LTU","MRIUNITS","TOT","1000000HAB","A","2011",5.94,
"LTU","MRIUNITS","TOT","1000000HAB","A","2012",10.04,
"LTU","MRIUNITS","TOT","1000000HAB","A","2013",10.48,
"LTU","MRIUNITS","TOT","1000000HAB","A","2014",10.57,
"LTU","MRIUNITS","TOT","1000000HAB","A","2015",11.02,
"LTU","MRIUNITS","TOT","1000000HAB","A","2016",12.2,
"LTU","MRIUNITS","TOT","1000000HAB","A","2017",12.37,
"LTU","MRIUNITS","TOT","1000000HAB","A","2018",12.49,
"LTU","MRIUNITS","TOT","1000000HAB","A","2019",13.96,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",0,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",0,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",0,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0.3,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0.3,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",1.83,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",2.17,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",2.19,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",2.85,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",2.26,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",2.97,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",5.02,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",5.41,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",5.46,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",5.16,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",6.28,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",6.36,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",6.43,
"LTU","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",6.44,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",0.29,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",0.86,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",0.87,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",0.88,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",0.89,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",1.2,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",1.22,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",1.24,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",2.19,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",2.53,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",2.58,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",2.97,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",5.02,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",5.07,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",5.12,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",5.85,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",5.93,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",6.01,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",6.07,
"LTU","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",7.52,
"DEU","MRIUNITS","TOT","1000000HAB","A","2000",14.32,
"DEU","MRIUNITS","TOT","1000000HAB","A","2001",15.96,
"DEU","MRIUNITS","TOT","1000000HAB","A","2002",17.51,
"DEU","MRIUNITS","TOT","1000000HAB","A","2003",18.48,
"DEU","MRIUNITS","TOT","1000000HAB","A","2004",18.97,
"DEU","MRIUNITS","TOT","1000000HAB","A","2005",19.89,
"DEU","MRIUNITS","TOT","1000000HAB","A","2006",21.39,
"DEU","MRIUNITS","TOT","1000000HAB","A","2007",22.43,
"DEU","MRIUNITS","TOT","1000000HAB","A","2008",23.6,
"DEU","MRIUNITS","TOT","1000000HAB","A","2009",25.15,
