"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","HOSPITALBED","TOT","1000HAB","A","1985",6.44,
"SVN","HOSPITALBED","TOT","1000HAB","A","1986",6.33,
"SVN","HOSPITALBED","TOT","1000HAB","A","1987",6.23,
"SVN","HOSPITALBED","TOT","1000HAB","A","1988",6.14,
"SVN","HOSPITALBED","TOT","1000HAB","A","1989",6.06,
"SVN","HOSPITALBED","TOT","1000HAB","A","1990",6.05,
"SVN","HOSPITALBED","TOT","1000HAB","A","1991",6.01,
"SVN","HOSPITALBED","TOT","1000HAB","A","1992",5.93,
"SVN","HOSPITALBED","TOT","1000HAB","A","1993",5.79,
"SVN","HOSPITALBED","TOT","1000HAB","A","1994",5.78,
"SVN","HOSPITALBED","TOT","1000HAB","A","1995",5.73,
"SVN","HOSPITALBED","TOT","1000HAB","A","1996",5.67,
"SVN","HOSPITALBED","TOT","1000HAB","A","1997",5.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","1998",5.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","1999",5.53,
"SVN","HOSPITALBED","TOT","1000HAB","A","2000",5.4,
"SVN","HOSPITALBED","TOT","1000HAB","A","2001",5.16,
"SVN","HOSPITALBED","TOT","1000HAB","A","2002",5.09,
"SVN","HOSPITALBED","TOT","1000HAB","A","2003",4.96,
"SVN","HOSPITALBED","TOT","1000HAB","A","2004",4.8,
"SVN","HOSPITALBED","TOT","1000HAB","A","2005",4.83,
"SVN","HOSPITALBED","TOT","1000HAB","A","2006",4.77,
"SVN","HOSPITALBED","TOT","1000HAB","A","2007",4.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","2008",4.74,
"SVN","HOSPITALBED","TOT","1000HAB","A","2009",4.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","2010",4.57,
"SVN","HOSPITALBED","TOT","1000HAB","A","2011",4.62,
"SVN","HOSPITALBED","TOT","1000HAB","A","2012",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2013",4.55,
"SVN","HOSPITALBED","TOT","1000HAB","A","2014",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2015",4.51,
"SVN","HOSPITALBED","TOT","1000HAB","A","2016",4.49,
"SVN","HOSPITALBED","TOT","1000HAB","A","2017",4.5,
"SVN","HOSPITALBED","TOT","1000HAB","A","2018",4.43,
"SVN","HOSPITALBED","TOT","1000HAB","A","2019",4.43,
"ZAF","HOSPITALBED","TOT","1000HAB","A","1998",2.94,
"ZAF","HOSPITALBED","TOT","1000HAB","A","1999",2.91,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2002",3.1,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2004",2.87,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2007",2.41,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2008",2.39,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2010",2.3,
"COL","HOSPITALBED","TOT","1000HAB","A","2010",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2011",1.46,
"COL","HOSPITALBED","TOT","1000HAB","A","2012",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2013",1.55,
"COL","HOSPITALBED","TOT","1000HAB","A","2014",1.59,
"COL","HOSPITALBED","TOT","1000HAB","A","2015",1.61,
"COL","HOSPITALBED","TOT","1000HAB","A","2016",1.68,
"COL","HOSPITALBED","TOT","1000HAB","A","2017",1.7,
"COL","HOSPITALBED","TOT","1000HAB","A","2018",1.71,
"COL","HOSPITALBED","TOT","1000HAB","A","2019",1.74,
"COL","HOSPITALBED","TOT","1000HAB","A","2020",1.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1970",11.93,
"LVA","HOSPITALBED","TOT","1000HAB","A","1980",13.89,
"LVA","HOSPITALBED","TOT","1000HAB","A","1985",13.64,
"LVA","HOSPITALBED","TOT","1000HAB","A","1986",14.19,
"LVA","HOSPITALBED","TOT","1000HAB","A","1987",14.24,
"LVA","HOSPITALBED","TOT","1000HAB","A","1988",14.09,
"LVA","HOSPITALBED","TOT","1000HAB","A","1989",13.48,
"LVA","HOSPITALBED","TOT","1000HAB","A","1990",13.44,
"LVA","HOSPITALBED","TOT","1000HAB","A","1991",13.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1992",12.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1993",12.23,
"LVA","HOSPITALBED","TOT","1000HAB","A","1994",12.06,
"LVA","HOSPITALBED","TOT","1000HAB","A","1995",11.19,
"LVA","HOSPITALBED","TOT","1000HAB","A","1996",10.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1997",9.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","1998",9.61,
"LVA","HOSPITALBED","TOT","1000HAB","A","1999",9.03,
"LVA","HOSPITALBED","TOT","1000HAB","A","2000",8.77,"B"
"LVA","HOSPITALBED","TOT","1000HAB","A","2001",8.28,
"LVA","HOSPITALBED","TOT","1000HAB","A","2002",7.87,
"LVA","HOSPITALBED","TOT","1000HAB","A","2003",7.95,
"LVA","HOSPITALBED","TOT","1000HAB","A","2004",7.91,
"LVA","HOSPITALBED","TOT","1000HAB","A","2005",7.9,
"LVA","HOSPITALBED","TOT","1000HAB","A","2006",7.85,
"LVA","HOSPITALBED","TOT","1000HAB","A","2007",7.83,
"LVA","HOSPITALBED","TOT","1000HAB","A","2008",7.77,
"LVA","HOSPITALBED","TOT","1000HAB","A","2009",6.74,
"LVA","HOSPITALBED","TOT","1000HAB","A","2010",5.68,
"LVA","HOSPITALBED","TOT","1000HAB","A","2011",5.88,
"LVA","HOSPITALBED","TOT","1000HAB","A","2012",5.89,
"LVA","HOSPITALBED","TOT","1000HAB","A","2013",5.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","2014",5.66,
"LVA","HOSPITALBED","TOT","1000HAB","A","2015",5.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","2016",5.72,
"LVA","HOSPITALBED","TOT","1000HAB","A","2017",5.57,
"LVA","HOSPITALBED","TOT","1000HAB","A","2018",5.49,
"LVA","HOSPITALBED","TOT","1000HAB","A","2019",5.42,
"LTU","HOSPITALBED","TOT","1000HAB","A","1960",7.82,
"LTU","HOSPITALBED","TOT","1000HAB","A","1961",8.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1962",8.26,
"LTU","HOSPITALBED","TOT","1000HAB","A","1963",8.51,
"LTU","HOSPITALBED","TOT","1000HAB","A","1964",8.72,
"LTU","HOSPITALBED","TOT","1000HAB","A","1965",8.94,
"LTU","HOSPITALBED","TOT","1000HAB","A","1966",9.29,
"LTU","HOSPITALBED","TOT","1000HAB","A","1967",9.59,
"LTU","HOSPITALBED","TOT","1000HAB","A","1968",9.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","1969",10.1,
"LTU","HOSPITALBED","TOT","1000HAB","A","1970",10.31,
"LTU","HOSPITALBED","TOT","1000HAB","A","1971",10.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","1972",10.57,
"LTU","HOSPITALBED","TOT","1000HAB","A","1973",10.69,
"LTU","HOSPITALBED","TOT","1000HAB","A","1974",10.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","1975",11.17,
"LTU","HOSPITALBED","TOT","1000HAB","A","1976",11.32,
"LTU","HOSPITALBED","TOT","1000HAB","A","1977",11.41,
"LTU","HOSPITALBED","TOT","1000HAB","A","1978",11.56,
"LTU","HOSPITALBED","TOT","1000HAB","A","1979",11.77,
"LTU","HOSPITALBED","TOT","1000HAB","A","1980",12.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1981",12.2,
"LTU","HOSPITALBED","TOT","1000HAB","A","1982",12.29,
"LTU","HOSPITALBED","TOT","1000HAB","A","1983",12.36,
"LTU","HOSPITALBED","TOT","1000HAB","A","1984",12.54,
"LTU","HOSPITALBED","TOT","1000HAB","A","1985",12.78,
"LTU","HOSPITALBED","TOT","1000HAB","A","1986",12.77,
"LTU","HOSPITALBED","TOT","1000HAB","A","1987",12.8,
"LTU","HOSPITALBED","TOT","1000HAB","A","1988",12.81,
"LTU","HOSPITALBED","TOT","1000HAB","A","1989",12.66,
"LTU","HOSPITALBED","TOT","1000HAB","A","1990",12.49,
"LTU","HOSPITALBED","TOT","1000HAB","A","1991",12.47,
"LTU","HOSPITALBED","TOT","1000HAB","A","1992",12.05,
"LTU","HOSPITALBED","TOT","1000HAB","A","1993",11.84,
"LTU","HOSPITALBED","TOT","1000HAB","A","1994",11.17,
"LTU","HOSPITALBED","TOT","1000HAB","A","1995",10.94,
"LTU","HOSPITALBED","TOT","1000HAB","A","1996",10.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1997",9.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1998",9.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1999",8.95,
"LTU","HOSPITALBED","TOT","1000HAB","A","2000",8.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","2001",8.33,
"LTU","HOSPITALBED","TOT","1000HAB","A","2002",8.1,
"LTU","HOSPITALBED","TOT","1000HAB","A","2003",7.85,
"LTU","HOSPITALBED","TOT","1000HAB","A","2004",7.57,
"LTU","HOSPITALBED","TOT","1000HAB","A","2005",7.28,
"LTU","HOSPITALBED","TOT","1000HAB","A","2006",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2007",7.19,
"LTU","HOSPITALBED","TOT","1000HAB","A","2008",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2009",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2010",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2011",7.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2012",7.45,
"LTU","HOSPITALBED","TOT","1000HAB","A","2013",7.31,
"LTU","HOSPITALBED","TOT","1000HAB","A","2014",7.26,
"LTU","HOSPITALBED","TOT","1000HAB","A","2015",6.97,
"LTU","HOSPITALBED","TOT","1000HAB","A","2016",6.69,
"LTU","HOSPITALBED","TOT","1000HAB","A","2017",6.56,
"LTU","HOSPITALBED","TOT","1000HAB","A","2018",6.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2019",6.35,
"CRI","HOSPITALBED","TOT","1000HAB","A","2000",1.65,
"CRI","HOSPITALBED","TOT","1000HAB","A","2001",1.61,
"CRI","HOSPITALBED","TOT","1000HAB","A","2002",1.57,
"CRI","HOSPITALBED","TOT","1000HAB","A","2003",1.54,
"CRI","HOSPITALBED","TOT","1000HAB","A","2004",1.5,
"CRI","HOSPITALBED","TOT","1000HAB","A","2005",1.35,
"CRI","HOSPITALBED","TOT","1000HAB","A","2006",1.32,
"CRI","HOSPITALBED","TOT","1000HAB","A","2007",1.3,
"CRI","HOSPITALBED","TOT","1000HAB","A","2008",1.25,
"CRI","HOSPITALBED","TOT","1000HAB","A","2009",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2010",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2011",1.23,
"CRI","HOSPITALBED","TOT","1000HAB","A","2012",1.2,
"CRI","HOSPITALBED","TOT","1000HAB","A","2013",1.18,
"CRI","HOSPITALBED","TOT","1000HAB","A","2014",1.17,
"CRI","HOSPITALBED","TOT","1000HAB","A","2015",1.16,
"CRI","HOSPITALBED","TOT","1000HAB","A","2016",1.15,
"CRI","HOSPITALBED","TOT","1000HAB","A","2017",1.14,
"CRI","HOSPITALBED","TOT","1000HAB","A","2018",1.11,
"CRI","HOSPITALBED","TOT","1000HAB","A","2019",1.1,
"CRI","HOSPITALBED","TOT","1000HAB","A","2020",1.15,"B"
